date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:18:20	95914/95914	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2010:21:54%20GMT	https://www.desiiptv.net/	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/index.html	(from )
21:18:20	38/38	---M--	200	added ('OK')	text/plain	date:Mon,%2007%20Mar%202022%2004:21:47%20GMT	https://www.desiiptv.net/robots.txt		(from )
21:18:20	60406/60406	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Oct%202020%2010:48:01%20GMT	https://www.desiiptv.net/img/request-bc.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/request-bc.jpg	(from https://www.desiiptv.net/)
21:18:21	3609/3609	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:47:09%20GMT	https://www.desiiptv.net/img/favicon.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/favicon.png	(from https://www.desiiptv.net/)
21:18:21	7521/7521	---M--	200	added ('OK')	text/css	date:Mon,%2007%20Mar%202022%2013:09:59%20GMT	https://www.desiiptv.net/css/new-pages.css	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/css/new-pages.css	(from https://www.desiiptv.net/)
21:18:21	363564/363564	---M--	200	added ('OK')	text/css	date:Fri,%2028%20Oct%202022%2006:56:53%20GMT	https://www.desiiptv.net/css/custom-mini.css	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/css/custom-mini.css	(from https://www.desiiptv.net/)
21:18:21	14787/14787	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Nov%202022%2002:18:22%20GMT	https://www.desiiptv.net/css/style3.css	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/css/style3.css	(from https://www.desiiptv.net/)
21:18:21	3682/3682	---M--	200	added ('OK')	text/css	date:Tue,%2008%20Mar%202022%2004:25:38%20GMT	https://www.desiiptv.net/css/mobile-menu.css?v=1.1	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/css/mobile-menuf9e3.css	(from https://www.desiiptv.net/)
21:18:22	2033/2033	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Nov%202020%2010:03:52%20GMT	https://www.desiiptv.net/img/captcha-btn.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/captcha-btn.png	(from https://www.desiiptv.net/)
21:18:22	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2020%20Nov%202022%2002:18:22%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.googletagmanager.com/gtm.75445.delayed	(from https://www.desiiptv.net/)
21:18:22	44366/44366	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2010:57:34%20GMT	https://www.desiiptv.net/buy.html	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/buy.html	(from https://www.desiiptv.net/)
21:18:23	475921/475921	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Nov%202022%2010:10:56%20GMT	https://www.desiiptv.net/img/Black-Friday-sale.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/Black-Friday-sale.jpg	(from https://www.desiiptv.net/)
21:18:23	121221/121221	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:47:04%20GMT	https://www.desiiptv.net/img/tashan-iptv.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/tashan-iptv.jpg	(from https://www.desiiptv.net/)
21:18:23	301075/301075	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Nov%202022%2010:10:55%20GMT	https://www.desiiptv.net/img/Black-Friday-sale-mob.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/Black-Friday-sale-mob.jpg	(from https://www.desiiptv.net/)
21:18:23	76742/76742	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:44:48%20GMT	https://www.desiiptv.net/img/mobile-slider/tashan-iptv.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/mobile-slider/tashan-iptv.jpg	(from https://www.desiiptv.net/)
21:18:23	121297/121297	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2010:47:09%20GMT	https://www.desiiptv.net/set-top-box.html	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/set-top-box.html	(from https://www.desiiptv.net/)
21:18:24	35237/35237	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Oct%202022%2004:46:16%20GMT	https://www.desiiptv.net/about.html	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/about.html	(from https://www.desiiptv.net/)
21:18:24	54910/54910	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2004:55:11%20GMT	https://www.desiiptv.net/hindi-channels.html	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/hindi-channels.html	(from https://www.desiiptv.net/)
21:18:24	55108/55108	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2005:34:17%20GMT	https://www.desiiptv.net/punjabi-channels.html	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/punjabi-channels.html	(from https://www.desiiptv.net/)
21:18:24	55140/55140	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2008:44:39%20GMT	https://www.desiiptv.net/gujarati-channels.html	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/gujarati-channels.html	(from https://www.desiiptv.net/)
21:18:25	55062/55062	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2004:44:37%20GMT	https://www.desiiptv.net/bengali-channels.html	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/bengali-channels.html	(from https://www.desiiptv.net/)
21:18:25	55053/55053	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2009:23:57%20GMT	https://www.desiiptv.net/urdu-channels.html	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/urdu-channels.html	(from https://www.desiiptv.net/)
21:18:25	55180/55180	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2004:47:04%20GMT	https://www.desiiptv.net/english-channels.html	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/english-channels.html	(from https://www.desiiptv.net/)
21:18:25	55114/55114	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2005:04:03%20GMT	https://www.desiiptv.net/kannada-channels.html	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/kannada-channels.html	(from https://www.desiiptv.net/)
21:18:26	54946/54946	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2005:06:46%20GMT	https://www.desiiptv.net/malayalam-channels.html	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/malayalam-channels.html	(from https://www.desiiptv.net/)
21:18:26	54983/54983	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2010:25:11%20GMT	https://www.desiiptv.net/marathi-channels.html	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/marathi-channels.html	(from https://www.desiiptv.net/)
21:18:26	54897/54897	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2009:12:33%20GMT	https://www.desiiptv.net/telugu-channels.html	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/telugu-channels.html	(from https://www.desiiptv.net/)
21:18:26	55055/55055	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2011:09:13%20GMT	https://www.desiiptv.net/nepali-channels.html	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/nepali-channels.html	(from https://www.desiiptv.net/)
21:18:27	54871/54871	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2005:43:01%20GMT	https://www.desiiptv.net/tamil-channels.html	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/tamil-channels.html	(from https://www.desiiptv.net/)
21:18:27	7123/7123	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:47:15%20GMT	https://www.desiiptv.net/img/green-btn.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/green-btn.png	(from https://www.desiiptv.net/)
21:18:27	40175/40175	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Oct%202022%2007:49:30%20GMT	https://www.desiiptv.net/contact-us.html	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/contact-us.html	(from https://www.desiiptv.net/)
21:18:27	819/819	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:44:35%20GMT	https://www.desiiptv.net/images/close.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/images/close.png	(from https://www.desiiptv.net/)
21:18:31	96381/96381	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262f659d5-1787d%22	http://code.jquery.com/jquery-1.11.0.min.js	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/code.jquery.com/jquery-1.11.0.min.js	(from https://www.desiiptv.net/)
21:18:31	181440/181440	---M--	200	added ('OK')	application/javascript	date:Fri,%2030%20Oct%202020%2010:46:25%20GMT	https://www.desiiptv.net/dist/js/bundle-min.js	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/dist/js/bundle-min.js	(from https://www.desiiptv.net/)
21:18:31	8882/8882	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:51:24%20GMT	https://www.desiiptv.net/inc/header.html	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/inc/header.html	(from https://www.desiiptv.net/)
21:18:31	7863/7863	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Oct%202022%2008:38:59%20GMT	https://www.desiiptv.net/inc/footer.html	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/inc/footer.html	(from https://www.desiiptv.net/)
21:18:31	3030/3030	---M--	200	added ('OK')	application/javascript	date:Fri,%2006%20Nov%202020%2004:31:27%20GMT	https://eazee.xyz/public/embed/Su8A4jg20201105093109.js	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/eazee.xyz/public/embed/Su8A4jg20201105093109.js	(from https://www.desiiptv.net/)
21:18:32	14787/14787	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Nov%202022%2002:18:32%20GMT	https://www.desiiptv.net/fonts/glyphicons-halflings-regular.eot	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/fonts/glyphicons-halflings-regular.eot	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:32	14787/14787	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Nov%202022%2002:18:32%20GMT	https://www.desiiptv.net/fonts/glyphicons-halflings-regular.eot?	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/fonts/glyphicons-halflings-regulard41d.eot	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:32	18028/18028	---M--	200	added ('OK')	font/woff2	date:Fri,%2021%20Oct%202022%2008:16:28%20GMT	https://www.desiiptv.net/fonts/glyphicons-halflings-regular.woff2	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/fonts/glyphicons-halflings-regular.woff2	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:32	23424/23424	---M--	200	added ('OK')	font/woff	date:Fri,%2021%20Oct%202022%2008:16:28%20GMT	https://www.desiiptv.net/fonts/glyphicons-halflings-regular.woff	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/fonts/glyphicons-halflings-regular.woff	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:32	45404/45404	---M--	200	added ('OK')	font/ttf	date:Fri,%2021%20Oct%202022%2008:16:28%20GMT	https://www.desiiptv.net/fonts/glyphicons-halflings-regular.ttf	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/fonts/glyphicons-halflings-regular.ttf	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:33	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Oct%202022%2008:16:28%20GMT	https://www.desiiptv.net/fonts/glyphicons-halflings-regular.svg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/fonts/glyphicons-halflings-regular.svg	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:33	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2021%20Oct%202022%2008:16:28%20GMT	https://www.desiiptv.net/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/fonts/fontawesome-webfont3e6e.eot	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:33	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2021%20Oct%202022%2008:16:28%20GMT	https://www.desiiptv.net/fonts/fontawesome-webfont.eot?	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/fonts/fontawesome-webfontd41d.eot	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:34	14787/14787	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Nov%202022%2002:18:34%20GMT	https://www.desiiptv.net/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/fonts/fontawesome-webfont3e6e.woff2	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:34	98024/98024	---M--	200	added ('OK')	font/woff	date:Fri,%2021%20Oct%202022%2008:16:28%20GMT	https://www.desiiptv.net/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/fonts/fontawesome-webfont3e6e.woff	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:34	165548/165548	---M--	200	added ('OK')	font/ttf	date:Fri,%2021%20Oct%202022%2008:16:28%20GMT	https://www.desiiptv.net/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/fonts/fontawesome-webfont3e6e.ttf	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:34	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Oct%202022%2008:16:29%20GMT	https://www.desiiptv.net/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/fonts/fontawesome-webfont3e6e.svg	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:34	12209/12209	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Oct%202022%2007:51:17%20GMT	https://www.desiiptv.net/img/head-bc.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/head-bc.jpg	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:35	14787/14787	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Nov%202022%2002:18:35%20GMT	https://www.desiiptv.net/img/cal-bg.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/cal-bg.jpg	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:35	4654/4654	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:46:46%20GMT	https://www.desiiptv.net/img/cal-bg.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/cal-bg.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:35	16726/16726	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Oct%202020%2010:47:00%20GMT	https://www.desiiptv.net/img/client-bc.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/client-bc.jpg	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:35	26017/26017	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Oct%202022%2007:51:17%20GMT	https://www.desiiptv.net/img/counter-bc.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/counter-bc.jpg	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:35	4975/4975	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Oct%202020%2010:47:49%20GMT	https://www.desiiptv.net/img/news-bc.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/news-bc.jpg	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:36	129916/129916	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:45:07%20GMT	https://www.desiiptv.net/images/popup.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/images/popup.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:36	142932/142932	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:46:32%20GMT	https://www.desiiptv.net/img/about-bc.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/about-bc.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:36	2280/2280	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:47:40%20GMT	https://www.desiiptv.net/img/line-1.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/line-1.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:36	2279/2279	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:47:41%20GMT	https://www.desiiptv.net/img/line.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/line.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:37	216257/216257	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:47:13%20GMT	https://www.desiiptv.net/img/featue-bc.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/featue-bc.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:37	2390/2390	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:46:40%20GMT	https://www.desiiptv.net/img/bullets.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/bullets.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:37	61841/61841	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Oct%202020%2010:47:11%20GMT	https://www.desiiptv.net/img/featue-bc-1.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/featue-bc-1.jpg	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:37	1499/1499	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Nov%202020%2007:27:22%20GMT	https://www.desiiptv.net/img/bullet.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/bullet.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:37	2033/2033	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:46:39%20GMT	https://www.desiiptv.net/img/bullet-1.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/bullet-1.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:38	4787/4787	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:47:03%20GMT	https://www.desiiptv.net/img/contact-from.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/contact-from.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:38	697176/697176	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:48:03%20GMT	https://www.desiiptv.net/img/request-bc.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/request-bc.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:38	167223/167223	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:46:57%20GMT	https://www.desiiptv.net/img/channel-list-background.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/channel-list-background.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:38	81449/81449	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:46:59%20GMT	https://www.desiiptv.net/img/channel-plus.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/channel-plus.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:39	3216/3216	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:47:22%20GMT	https://www.desiiptv.net/img/hand.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/hand.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:39	14787/14787	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Nov%202022%2002:18:39%20GMT	https://www.desiiptv.net/img/faq-directory.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/faq-directory.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:39	14787/14787	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Nov%202022%2002:18:39%20GMT	https://www.desiiptv.net/img/faqproceed.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/faqproceed.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:39	14787/14787	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Nov%202022%2002:18:39%20GMT	https://www.desiiptv.net/img/faq-right-icon.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/faq-right-icon.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:39	444584/444584	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:46:37%20GMT	https://www.desiiptv.net/img/background.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/background.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:40	48130/48130	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Oct%202022%2007:51:17%20GMT	https://www.desiiptv.net/img/channel-bg.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/channel-bg.jpg	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:40	79602/79602	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Oct%202020%2010:47:38%20GMT	https://www.desiiptv.net/img/latestUpdate.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/latestUpdate.jpg	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:40	87219/87219	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:46:48%20GMT	https://www.desiiptv.net/img/calculater-bg.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/calculater-bg.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:41	14787/14787	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Nov%202022%2002:18:41%20GMT	https://www.desiiptv.net/css/grabbing.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/css/grabbing.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:41	602220/602220	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:46:55%20GMT	https://www.desiiptv.net/img/channel-list-background-1.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/channel-list-background-1.png	(from https://www.desiiptv.net/css/custom-mini.css)
21:18:41	695935/695935	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Sep%202021%2011:10:05%20GMT	https://www.desiiptv.net/img/desiiptv-5-Years-Subscription.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/desiiptv-5-Years-Subscription.jpg	(from https://www.desiiptv.net/buy.html)
21:18:41	9036/9036	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:48:00%20GMT	https://www.desiiptv.net/img/red-phone.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/red-phone.png	(from https://www.desiiptv.net/buy.html)
21:18:41	15922/15922	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:44:33%20GMT	https://www.desiiptv.net/images/add-to-cart.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/images/add-to-cart.png	(from https://www.desiiptv.net/buy.html)
21:18:41	42/42	---M--	200	added ('OK')	image/gif	etag:%22dNSbNMYiK1Q98dwxkre+GOK5+qX2pefyT9A/BaBsoeM%22	https://www.paypalobjects.com/en_US/i/scr/pixel.gif	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.paypalobjects.com/en_US/i/scr/pixel.gif	(from https://www.desiiptv.net/buy.html)
21:18:42	8955/8955	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2010:44:36%20GMT	https://www.desiiptv.net/images/contact.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/images/contact.png	(from https://www.desiiptv.net/buy.html)
21:18:42	33451/33451	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2006:30:11%20GMT	https://www.desiiptv.net/features.html	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/features.html	(from https://www.desiiptv.net/set-top-box.html)
21:18:43	34629/34629	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Feb%202021%2010:10:40%20GMT	https://www.desiiptv.net/box-images/tv.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/tv.png	(from https://www.desiiptv.net/set-top-box.html)
21:18:43	4286/4286	---M--	200	added ('OK')	image/x-icon	date:Mon,%2008%20Feb%202021%2010:10:09%20GMT	https://www.desiiptv.net/box-images/favicon.ico	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/favicon.ico	(from https://www.desiiptv.net/set-top-box.html)
21:18:43	50230/50230	---MC-	200	added ('OK')	text/javascript	date:Tue,%2027%20Sep%202022%2022:01:05%20GMT	https://www.google-analytics.com/analytics.js	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.google-analytics.com/analytics.js	(from https://www.desiiptv.net/set-top-box.html)
21:18:43	4146/4146	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Feb%202021%2010:10:14%20GMT	https://www.desiiptv.net/box-images/head-bc.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/head-bc.jpg	(from https://www.desiiptv.net/set-top-box.html)
